Date,Selina,Sub Category,Capacity,Out of Order,Available Beds,Sold Beds,Room Revenue USD,Food and Beverage Revenue,Activities Revenue,Co-Working Revenue,Average Guest Review
2018-02-20,Antigua,Dorm,92,10,82,37,777.0,7.412580000000001,122.71938,34.592040000000004,8.79
2018-02-20,Bocas del Toro,Private,44,1,43,35,1029.0,364.30716,258.50538,112.34622000000002,8.714
2018-02-20,Manuel Antonio,Private,60,2,58,44,1663.2000000000003,518.3196480000001,292.65667200000007,128.69841600000004,8.731
2018-02-20,Montanita,Private,96,13,83,39,1111.5,360.52614000000005,7.06914,36.52389,9.005
2018-02-20,Jaco,Dorm,118,1,117,64,1024.0,349.51168,134.59456,57.52832,8.762
2018-02-20,Playa del Carmen,Private,59,8,51,21,924.0,10.77384,150.83375999999998,21.54768,8.981
2018-02-20,San Jose,Private,40,1,39,31,1302.0,400.2348,237.38064,89.7078,8.731
2018-02-20,Tamarindo,Dorm,144,3,141,92,1472.0,474.33728,207.52256000000003,54.611200000000004,8.763
2018-02-20,Red Frog,Private,34,1,33,26,873.6,319.47552,179.647104,71.303232,8.739
2018-02-20,Red Frog,Dorm,24,1,23,19,304.0,110.85056,67.02592,23.201280000000004,8.751
2018-02-20,Tamarindo,Private,24,1,23,17,642.6,222.738012,101.492244,34.738956,8.757
2018-02-20,San Jose,Private Shared,14,1,13,11,376.19999999999993,118.43528399999997,69.38632799999999,19.141055999999995,8.732
2018-02-20,Playa del Carmen,Private Shared,54,7,47,20,683.9999999999999,2.9001599999999996,99.33047999999998,15.950879999999998,8.984
2018-02-20,Antigua,Private,34,4,30,16,774.4000000000001,0.0,128.054784,17.238144000000002,8.788
2018-02-20,Playa del Carmen,Dorm,177,23,154,69,1242.0,11.848680000000002,194.84496,17.11476,9.01
2018-02-20,Medellin,Private,88,10,78,44,1672.0,632.71824,283.57120000000003,79.7544,8.782
2018-02-20,Puerto Viejo,Private Shared,40,1,39,24,777.5999999999999,261.289152,99.734976,31.321728,8.763
2018-02-20,La Fortuna,Dorm,100,3,97,47,799.0,292.1943,77.07154,16.09186,8.796
2018-02-20,La Fortuna,Private Shared,32,1,31,18,583.1999999999999,219.45816,58.110048,29.673215999999996,8.791
2018-02-20,Manuel Antonio,Private Shared,18,1,17,14,428.4,131.69016,70.38611999999999,30.424968000000003,8.744
2018-02-20,Jaco,Private,42,1,41,25,840.0,307.18800000000005,97.0536,36.5064,8.764
2018-02-20,Puerto Viejo,Private,32,1,31,20,756.0000000000001,260.442,88.95096000000002,44.07480000000001,8.766
2018-02-20,Santa Teresa North,Private,22,1,21,18,604.8000000000001,199.37836800000002,94.23993600000001,44.876160000000006,8.746
2018-02-20,Venao,Private Shared,34,1,33,25,719.9999999999999,271.69919999999996,171.71999999999997,77.84639999999999,8.711
2018-02-20,Tamarindo,Private Shared,34,1,33,22,673.1999999999999,231.20380799999998,94.907736,44.956296,8.766
2018-02-20,Red Frog,Private Shared,14,1,13,12,367.2,138.955824,81.34948800000001,35.03088,8.736
2018-02-20,Jaco,Private Shared,26,1,25,16,489.59999999999997,163.47744,60.720192,14.012351999999998,8.766
2018-02-20,Medellin,Private Shared,24,3,21,12,364.8,131.08723200000003,70.76390400000001,16.240896000000003,8.76
2018-02-20,La Fortuna,Private,20,1,19,9,321.3,111.369006,37.46358000000001,11.579652000000001,8.772
2018-02-20,Venao,Dorm,51,1,50,39,624.0,238.11840000000004,152.79264,76.72704,8.698
2018-02-20,Pedasi,Dorm,8,1,7,6,90.0,32.8176,22.323600000000003,8.8722,8.685
2018-02-20,Venao,Private,12,1,11,10,357.0,133.96068,83.25240000000001,40.86936,8.698
2018-02-20,Santa Teresa North,Private Shared,16,1,15,12,345.59999999999997,109.53446399999999,56.049408,21.247488,8.747
2018-02-21,Bocas del Toro,Dorm,154,1,153,123,2091.0,758.0293200000001,487.62120000000004,257.10936000000004,8.706
2018-02-21,Bocas del Toro,Private,44,1,43,34,1213.8000000000002,446.459916,281.77153200000004,127.37617200000003,8.701
2018-02-21,Manuel Antonio,Dorm,116,3,113,87,1653.0,501.1234800000001,296.11842,87.609,8.742
2018-02-21,Jaco,Private Shared,26,1,25,15,431.99999999999994,150.19776,47.16576,22.43808,8.772
2018-02-21,Manuel Antonio,Private,60,1,59,45,1701.0000000000002,553.5394200000002,274.06512000000004,86.54688000000002,8.73
2018-02-21,Puerto Viejo,Private,32,1,31,20,756.0000000000001,264.44880000000006,105.77952000000003,34.45848000000001,8.77
2018-02-21,Santa Teresa North,Dorm,140,2,138,106,2014.0,666.0700800000001,350.11376,136.62976,8.752
2018-02-21,Jaco,Dorm,118,1,117,68,1224.0,419.07312,140.12351999999998,33.73344,8.774
2018-02-21,San Jose,Dorm,86,2,84,70,1190.0,382.2042,194.2556,93.3436,8.743
2018-02-21,Puerto Viejo,Dorm,66,1,65,42,798.0,267.29808,115.88555999999998,44.83164,8.76
2018-02-21,Puerto Viejo,Private Shared,40,1,39,27,874.8,301.36859999999996,107.565408,37.09152,8.757
2018-02-21,Venao,Private,12,1,11,10,315.0,118.86840000000001,80.13600000000001,36.3951,8.705
2018-02-21,Jaco,Private,42,1,41,23,772.8000000000001,264.591264,103.21516800000002,25.394208000000003,8.777
2018-02-21,Antigua,Dorm,92,12,80,36,756.0,3.20544,118.60127999999999,32.05440000000001,8.782
2018-02-21,Medellin,Dorm,215,22,193,114,2166.0,805.88196,422.45664000000005,128.57376,8.788
2018-02-21,Venao,Dorm,51,1,50,41,615.0,226.8612,153.84840000000003,76.92420000000001,8.696
2018-02-21,Bocas del Toro,Private Shared,32,1,31,26,748.8,280.979712,193.66963199999998,74.610432,8.689
2018-02-21,Playa del Carmen,Dorm,177,22,155,62,1240.0,22.344800000000003,205.0464,24.9736,8.986
2018-02-21,Medellin,Private Shared,24,3,21,11,352.0,133.95008,63.430400000000006,13.805439999999999,8.768
2018-02-21,La Fortuna,Dorm,100,4,96,46,828.0,297.53352000000007,102.68856000000001,27.20808,8.788
2018-02-21,Tamarindo,Dorm,144,2,142,100,1700.0,547.808,234.26000000000002,91.902,8.757
2018-02-21,Santa Teresa North,Private Shared,16,1,15,12,388.79999999999995,118.692864,69.649632,23.491296,8.737
2018-02-21,Playa del Carmen,Private,59,9,50,25,1100.0,22.154000000000003,179.564,37.312,8.98
2018-02-21,Tamarindo,Private Shared,34,1,33,23,703.8,238.72896000000003,100.71378,41.03154,8.767
2018-02-21,Playa del Carmen,Private Shared,54,7,47,22,794.2,5.051112000000001,118.70113200000002,10.944076,8.984
2018-02-21,Venao,Private Shared,34,1,33,27,728.9999999999999,266.59529999999995,188.54855999999995,93.50153999999999,8.685
2018-02-21,Tamarindo,Private,24,1,23,16,537.6,173.80608000000004,71.80185600000002,27.922944000000005,8.767
2018-02-21,Red Frog,Private Shared,14,1,13,12,367.2,133.11734400000003,73.175616,24.521616,8.733
2018-02-21,Santa Teresa North,Private,22,1,21,16,537.6,173.23622400000002,92.886528,31.342080000000003,8.74
2018-02-21,Medellin,Private,88,9,79,45,1710.0,616.2840000000001,322.6428,106.94340000000003,8.767
2018-02-21,San Jose,Private,40,1,39,31,1106.7,361.315416,208.81215600000002,61.001304000000005,8.729
2018-02-21,La Fortuna,Private Shared,32,1,31,16,431.99999999999994,152.94528,46.249919999999996,10.07424,8.797
2018-02-21,Red Frog,Dorm,24,1,23,19,304.0,112.13951999999999,60.90336,25.779200000000003,8.736
2018-02-21,Red Frog,Private,34,1,33,28,940.8000000000001,350.03404800000004,210.41932800000004,60.832128,8.725
2018-02-21,Manuel Antonio,Private Shared,18,1,17,14,504.0,162.40896,94.02624,26.177760000000003,8.743
2018-02-21,San Jose,Private Shared,14,1,13,10,360.0,114.0984,64.87200000000001,17.553600000000003,8.728
2018-02-21,Antigua,Private,34,3,31,14,677.6000000000001,10.773840000000003,119.23049600000003,22.984192000000004,8.804
2018-02-21,Montanita,Private,96,12,84,39,1037.3999999999999,317.797116,7.697507999999998,17.594303999999998,9.008
2018-02-21,Pedasi,Dorm,8,1,7,6,102.0,36.97704000000001,23.245800000000003,10.2714,8.685
2018-02-21,La Fortuna,Private,20,1,19,10,378.00000000000006,131.42304000000001,44.07480000000001,14.023800000000003,8.787
2018-02-21,Montanita,Dorm,148,15,133,64,896.0,275.4304,2.8492800000000003,17.09568,8.993
2018-02-22,Santa Teresa North,Dorm,140,2,138,108,1728.0,525.6921600000001,309.55392000000006,104.40576,8.755
2018-02-22,Playa del Carmen,Dorm,177,23,154,77,1463.0,15.507800000000003,229.51543999999998,13.957020000000002,8.996
2018-02-22,La Fortuna,Dorm,100,0,100,53,901.0,325.67546000000004,109.8319,34.382160000000006,8.792
2018-02-22,San Jose,Private,40,0,40,33,1316.7,420.106302,220.52091600000003,75.367908,8.746
2018-02-22,Bocas del Toro,Private,44,1,43,34,1071.0,380.31210000000004,253.16298000000003,108.98496,8.709
2018-02-22,Bocas del Toro,Dorm,154,1,153,115,1725.0,623.5185000000001,431.52600000000007,217.5915,8.711
2018-02-22,Tamarindo,Dorm,144,1,143,101,1818.0,580.0510800000001,279.4266,105.9894,8.749
2018-02-22,Medellin,Private Shared,24,3,21,12,403.20000000000005,153.00633600000003,73.938816,24.788736000000007,8.761
2018-02-22,Antigua,Private,34,3,31,16,774.4000000000001,1.641728,120.66700800000002,22.163328000000003,8.793
2018-02-22,Puerto Viejo,Private,32,1,31,21,837.9,281.55115800000004,97.69914,25.757046000000003,8.775
2018-02-22,San Jose,Dorm,86,1,85,62,1054.0,335.172,172.05496,63.682680000000005,8.737
2018-02-22,Medellin,Dorm,215,26,189,113,2260.0,826.4820000000001,416.83439999999996,134.15359999999998,8.787
2018-02-22,Puerto Viejo,Dorm,66,2,64,40,720.0,254.9088,89.29440000000001,29.7648,8.781
2018-02-22,Puerto Viejo,Private Shared,40,1,39,24,820.8,276.675264,117.45648,26.971487999999997,8.763
2018-02-22,Tamarindo,Private,24,1,23,16,571.2,193.75104000000005,75.078528,28.457184000000005,8.763
2018-02-22,Playa del Carmen,Private,59,9,50,21,831.6,7.933464000000002,126.05392800000001,12.340944,8.984
2018-02-22,Pedasi,Dorm,8,1,7,7,105.0,39.400200000000005,26.823300000000003,12.465599999999998,8.688
2018-02-22,Manuel Antonio,Dorm,116,3,113,83,1411.0,442.71536,243.79258,79.26998,8.729
2018-02-22,Venao,Dorm,51,0,51,40,640.0,234.048,155.3536,80.05120000000002,8.714
2018-02-22,La Fortuna,Private Shared,32,1,31,16,460.79999999999995,159.72249599999998,56.659968,20.026367999999998,8.783
2018-02-22,Manuel Antonio,Private,60,1,59,42,1587.6000000000001,474.5653920000001,267.57410400000003,107.70278400000001,8.739
2018-02-22,Venao,Private Shared,34,1,33,26,748.8,281.77344,173.032704,80.960256,8.693
2018-02-22,Antigua,Dorm,92,11,81,40,880.0,2.7984,150.1808,20.5216,8.79
2018-02-22,Santa Teresa North,Private Shared,16,1,15,13,350.99999999999994,109.38564,54.69282,20.091239999999996,8.758
2018-02-22,Bocas del Toro,Private Shared,32,1,31,24,647.9999999999999,243.15551999999997,166.91183999999998,74.18303999999999,8.702
2018-02-22,Tamarindo,Private Shared,34,1,33,23,786.5999999999999,271.81749599999995,112.56245999999999,44.191188,8.746
2018-02-22,Playa del Carmen,Private Shared,54,6,48,21,758.1,13.660962000000001,126.96658800000002,16.071720000000003,8.997
2018-02-22,Jaco,Dorm,118,3,115,73,1314.0,441.53028000000006,165.74796,71.03484,8.765
2018-02-22,Jaco,Private,42,1,41,23,772.8000000000001,261.31459200000006,107.31100800000002,44.235072,8.777
2018-02-22,Venao,Private,12,0,12,10,336.0,124.29984,85.47840000000001,36.328320000000005,8.696
2018-02-22,Santa Teresa North,Private,22,1,21,18,642.6,206.39026800000002,111.02842799999999,38.144736,8.741
2018-02-22,Red Frog,Private,34,1,33,27,850.5,300.20949,186.61671,58.599450000000004,8.732
2018-02-22,San Jose,Private Shared,14,1,13,10,324.0,102.68856,55.29384,25.414559999999998,8.729
2018-02-22,Medellin,Private,88,9,79,48,1824.0,641.9020800000001,353.81952,63.803520000000006,8.767
2018-02-22,Jaco,Private Shared,26,0,26,16,489.59999999999997,166.591296,55.530432,28.024703999999996,8.764
2018-02-22,La Fortuna,Private,20,1,19,10,357.0,130.93331999999998,39.734100000000005,15.51522,8.788
2018-02-22,Pedasi,Private Shared,8,1,7,7,214.2,75.154212,49.95144,23.386356000000003,8.697
2018-02-22,Red Frog,Dorm,24,1,23,18,288.0,103.48992000000001,64.41408000000001,27.16992,8.737
2018-02-22,Montanita,Private Shared,38,5,33,14,313.6,98.39513600000001,5.651072000000001,10.969728000000002,9.0
2018-02-22,Manuel Antonio,Private Shared,18,1,17,15,512.9999999999999,154.43352,89.72369999999998,29.907899999999994,8.749
2018-02-22,Red Frog,Private Shared,14,1,13,11,336.59999999999997,121.66743600000001,72.07279199999999,23.905332,8.73
2018-02-22,Montanita,Private,96,11,85,42,1117.1999999999998,352.90113599999995,1.1842319999999997,27.237336,9.01
2018-02-22,Montanita,Dorm,148,19,129,57,855.0,271.89,0.0,14.5008,8.997
2018-02-23,Manuel Antonio,Dorm,116,2,114,82,1558.0,488.83808,257.63088,95.78584000000001,8.725
2018-02-23,La Fortuna,Dorm,100,3,97,57,1026.0,361.06992,130.5072,50.02776000000001,8.778
2018-02-23,Santa Teresa North,Dorm,140,3,137,104,1664.0,513.2774400000001,264.576,125.23264000000002,8.744
2018-02-23,Montanita,Private,96,13,83,36,1026.0,324.09288,21.751200000000004,32.6268,8.996
2018-02-23,San Jose,Dorm,86,1,85,65,1235.0,369.1662,226.47429999999997,81.1642,8.734
2018-02-23,Bocas del Toro,Dorm,154,3,151,115,1725.0,632.661,437.0115,208.449,8.695
2018-02-23,Venao,Dorm,51,1,50,40,640.0,238.79680000000002,164.17280000000002,67.1616,8.699
2018-02-23,Venao,Private Shared,34,1,33,24,691.1999999999999,263.76192000000003,164.85119999999998,82.05926399999998,8.685
2018-02-23,Jaco,Dorm,118,1,117,61,976.0,325.88640000000004,122.07808000000003,31.036800000000003,8.769
2018-02-23,Medellin,Dorm,215,24,191,106,2120.0,791.0144,350.5632,94.3824,8.763
2018-02-23,Tamarindo,Private,24,1,23,17,678.3,235.11234599999997,89.87474999999999,39.54489,8.754
2018-02-23,Playa del Carmen,Private,59,7,52,26,1201.2,11.459448000000002,180.80462400000002,11.459448000000002,9.005
2018-02-23,Jaco,Private,42,1,41,24,806.4000000000001,284.643072,100.00972800000001,31.627008000000004,8.762
2018-02-23,Bocas del Toro,Private Shared,32,1,31,26,701.9999999999999,247.79195999999996,178.5888,77.38847999999999,8.712
2018-02-23,Tamarindo,Dorm,144,1,143,92,1564.0,512.27256,213.86136,97.81256000000002,8.748
2018-02-23,Tamarindo,Private Shared,34,1,33,22,752.3999999999999,240.06074399999997,120.42914399999998,33.496848,8.758
2018-02-23,Red Frog,Private,34,1,33,27,907.2,330.80140800000004,200.98108800000003,77.89219200000001,8.733
2018-02-23,Montanita,Dorm,148,20,128,56,728.0,227.64559999999997,3.8584000000000005,2.31504,9.006
2018-02-23,Antigua,Dorm,92,8,84,42,924.0,4.897200000000001,144.95712,25.46544,8.785
2018-02-23,Manuel Antonio,Private,60,1,59,44,1755.6,526.644888,310.776312,115.37803199999999,8.733
2018-02-23,Playa del Carmen,Dorm,177,22,155,67,1340.0,17.044800000000002,215.9008,5.6815999999999995,8.987
2018-02-23,Antigua,Private,34,4,30,16,739.2,14.887488000000003,112.04793600000002,14.103936000000003,8.781
2018-02-23,Medellin,Private,88,8,80,45,1795.5,647.0982000000001,296.90388,93.25827000000001,8.782
2018-02-23,Santa Teresa North,Private,22,1,21,18,567.0,186.91722000000001,103.37544000000001,40.26834000000001,8.736
2018-02-23,Puerto Viejo,Private Shared,40,1,39,25,810.0,267.8832,101.31480000000002,37.7784,8.783
2018-02-23,Puerto Viejo,Private,32,1,31,21,749.7,247.94078400000004,88.20970200000002,30.197916000000003,8.781
2018-02-23,Jaco,Private Shared,26,1,25,16,460.79999999999995,160.21094399999998,52.75238399999999,18.072575999999998,8.788
2018-02-23,San Jose,Private,40,1,39,30,1197.0,355.2696,228.38760000000002,59.63454,8.753
2018-02-23,Medellin,Private Shared,24,3,21,13,395.20000000000005,147.87593600000002,66.18809600000002,16.756480000000003,8.765
2018-02-23,La Fortuna,Private Shared,32,1,31,18,615.5999999999999,227.73506399999997,70.47388799999999,18.923544,8.782
2018-02-23,Puerto Viejo,Dorm,66,1,65,37,666.0,236.49660000000003,88.245,37.41588,8.773
2018-02-23,Bocas del Toro,Private,44,1,43,36,1285.2,489.0700080000001,298.346328,160.75281600000002,8.695
2018-02-23,San Jose,Private Shared,14,1,13,11,336.59999999999997,102.400452,63.509688,25.332516,8.743
2018-02-23,Playa del Carmen,Private Shared,54,6,48,20,760.0,9.667200000000001,108.756,20.945600000000002,8.992
2018-02-23,Montanita,Private Shared,38,6,32,14,336.0,106.13568,2.13696,5.3424000000000005,8.992
2018-02-23,Santa Teresa North,Private Shared,16,1,15,12,345.59999999999997,110.999808,55.316736,20.881152,8.737
2018-02-23,Manuel Antonio,Private Shared,18,1,17,14,453.59999999999997,141.359904,79.815456,28.848959999999998,8.751
2018-02-23,Red Frog,Dorm,24,1,23,19,285.0,108.45390000000002,61.93050000000001,26.5848,8.754
2018-02-23,La Fortuna,Private,20,1,19,10,378.00000000000006,133.82712000000004,38.86596000000001,10.017000000000001,8.786
2018-02-23,Pedasi,Private Shared,8,1,7,6,161.99999999999997,60.78887999999999,38.980439999999994,15.969959999999997,8.687
2018-02-23,Pedasi,Dorm,8,1,7,6,102.0,38.59884,25.30008,13.190639999999998,8.693
2018-02-23,Venao,Private,12,1,11,9,283.5,101.27187,64.60965,33.0561,8.714
2018-02-23,Pedasi,Private,16,1,15,12,378.0,140.63868,97.76592,38.46528,8.705
2018-02-23,Red Frog,Private Shared,14,1,13,11,296.99999999999994,107.0388,58.241699999999994,27.074519999999996,8.731
2018-02-24,La Fortuna,Dorm,100,1,99,59,1003.0,343.40714,103.12846,32.95858,8.784
2018-02-24,San Jose,Private,40,1,39,32,1209.6000000000001,383.370624,205.14816000000005,76.93056000000001,8.728
2018-02-24,San Jose,Dorm,86,1,85,69,1173.0,353.11992000000004,201.42756,88.27998000000001,8.745
2018-02-24,Santa Teresa North,Dorm,140,2,138,102,1938.0,618.33828,322.52196000000004,152.01672,8.749
2018-02-24,Manuel Antonio,Private,60,1,59,46,1642.2,522.2196,276.77638800000005,130.5549,8.747
2018-02-24,Manuel Antonio,Dorm,116,3,113,86,1548.0,488.98224,305.20368,111.57984,8.738
2018-02-24,Tamarindo,Dorm,144,1,143,100,1800.0,601.0200000000001,284.292,91.584,8.769
2018-02-24,Venao,Dorm,51,1,50,38,646.0,234.18792000000005,162.97288,73.26932000000001,8.689
2018-02-24,Jaco,Dorm,118,1,117,65,1040.0,373.71360000000004,121.26400000000001,42.9936,8.761
2018-02-24,Puerto Viejo,Private Shared,40,1,39,24,777.5999999999999,276.12576,108.801792,41.212799999999994,8.755
2018-02-24,Venao,Private,12,1,11,10,315.0,116.1972,73.79190000000001,32.0544,8.691
2018-02-24,Playa del Carmen,Dorm,177,21,156,64,1152.0,2.44224,189.2736,18.3168,8.981
2018-02-24,Medellin,Dorm,215,20,195,107,2140.0,791.6716,403.77520000000004,83.93079999999999,8.773
2018-02-24,Bocas del Toro,Private,44,1,43,32,940.8000000000001,355.02028800000005,221.38905600000004,97.73030400000002,8.712
2018-02-24,Santa Teresa North,Private Shared,16,1,15,12,410.4,133.987392,71.77896,26.10144,8.738
2018-02-24,Santa Teresa North,Private,22,1,21,18,756.0,234.79848,122.60808000000002,39.26664,8.754
2018-02-24,Antigua,Private,34,4,30,16,704.0,4.4774400000000005,111.18975999999999,17.909760000000002,8.807
2018-02-24,Bocas del Toro,Dorm,154,1,153,110,1760.0,654.8256,449.60960000000006,177.232,8.7
2018-02-24,Tamarindo,Private Shared,34,1,33,24,734.4,241.32384,117.548064,49.821695999999996,8.75
2018-02-24,Red Frog,Private,34,1,33,25,840.0,305.4072,175.40880000000004,67.6704,8.74
2018-02-24,Medellin,Private,88,8,80,44,1588.4,565.724544,274.443752,77.45038400000001,8.764
2018-02-24,Playa del Carmen,Private Shared,54,6,48,22,752.3999999999999,11.165615999999996,110.06107199999998,3.1901759999999992,8.988
2018-02-24,Jaco,Private Shared,26,1,25,14,403.19999999999993,143.17631999999998,49.577472,22.224383999999997,8.777
2018-02-24,Antigua,Dorm,92,10,82,44,968.0,5.130400000000001,158.01632,34.886720000000004,8.79
2018-02-24,Jaco,Private,42,1,41,26,928.2,337.474956,117.08314800000001,48.21070800000001,8.789
2018-02-24,Puerto Viejo,Private,32,1,31,21,793.8000000000001,279.354096,103.495644,29.449980000000004,8.766
2018-02-24,La Fortuna,Private,20,1,19,10,378.00000000000006,136.63188000000005,44.07480000000001,10.417680000000002,8.769
2018-02-24,Red Frog,Dorm,24,1,23,19,304.0,111.81728,66.0592,28.034879999999998,8.739
2018-02-24,La Fortuna,Private Shared,32,1,31,19,615.6,228.38760000000002,76.34671200000001,30.669192000000002,8.769
2018-02-24,Medellin,Private Shared,24,3,21,11,334.40000000000003,123.707936,59.19548800000001,12.760704000000004,8.788
2018-02-24,Puerto Viejo,Dorm,66,2,64,37,666.0,221.67144000000002,84.71520000000001,37.41588,8.756
2018-02-24,Montanita,Private,96,12,84,35,864.5,258.41634,4.581850000000001,30.240210000000005,9.003
2018-02-24,Manuel Antonio,Private Shared,18,1,17,13,421.2,128.58393600000002,72.774936,24.109488,8.736
